date,timestamp,product_id,product_name,category,retailer,price,in_stock
2024-01-02,1704153600,1,Redmi 10 Power,All Electronics,Costco,11571.3,True
2024-01-02,1704153600,1,Redmi 10 Power,All Electronics,eBay,10397.06,True
2024-01-02,1704153600,1,Redmi 10 Power,All Electronics,Newegg,11583.95,False
2024-01-02,1704153600,1,Redmi 10 Power,All Electronics,B&H,10519.4,True
2024-01-02,1704153600,1,Redmi 10 Power,All Electronics,Micro Center,10643.66,True
2024-01-02,1704153600,1,Redmi 10 Power,All Electronics,Adorama,10437.46,False
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Amazon,20295.55,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Walmart,17086.87,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Best Buy,19082.96,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Target,18772.39,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Costco,20330.92,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,eBay,20876.96,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Newegg,20319.42,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,B&H,19322.78,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Micro Center,20464.27,True
2024-01-02,1704153600,2,OnePlus Nord CE 2,All Electronics,Adorama,20129.32,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Amazon,1910.52,False
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Walmart,1910.08,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Best Buy,1995.31,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Target,1904.87,False
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Costco,1845.4,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,eBay,2015.73,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Newegg,1880.79,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,B&H,2138.96,True
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Micro Center,1999.39,False
2024-01-02,1704153600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Adorama,1869.91,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Amazon,16637.41,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Walmart,17195.29,False
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Best Buy,16328.38,False
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Target,17410.01,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Costco,16352.02,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,eBay,16084.88,False
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Newegg,15547.46,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,B&H,17401.25,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Micro Center,16919.01,True
2024-01-02,1704153600,4,Samsung Galaxy M33 5G,All Electronics,Adorama,15046.79,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Amazon,17587.15,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Walmart,17704.48,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Best Buy,19550.25,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Target,17701.52,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Costco,17469.27,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,eBay,20399.58,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Newegg,19056.59,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,B&H,19619.03,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Micro Center,17851.25,True
2024-01-02,1704153600,5,OnePlus Nord CE 2,All Electronics,Adorama,18898.69,True
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Amazon,11540.75,True
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Walmart,10485.67,False
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Best Buy,11635.58,True
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Target,10945.33,True
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Costco,10949.88,False
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,eBay,11026.06,True
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Newegg,10159.68,False
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,B&H,10505.76,False
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Micro Center,10706.07,True
2024-01-02,1704153600,6,Redmi 10 Power,All Electronics,Adorama,11256.15,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Amazon,1200.11,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Walmart,1306.79,False
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Best Buy,1192.43,False
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Target,1286.44,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Costco,1233.57,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,eBay,1380.29,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Newegg,1305.24,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,B&H,1237.21,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Micro Center,1220.26,True
2024-01-02,1704153600,7,boAt Airdopes 141 Bluetooth,All Electronics,Adorama,1260.17,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Amazon,1474.8,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Walmart,1559.33,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Best Buy,1548.7,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Target,1473.97,False
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Costco,1568.86,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,eBay,1613.18,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Newegg,1677.17,False
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,B&H,1635.52,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Micro Center,1545.99,True
2024-01-02,1704153600,8,Apple 20W USB-C Power,All Electronics,Adorama,1651.88,True
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Amazon,1887.16,True
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Walmart,1661.51,True
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Best Buy,1768.07,False
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Target,1849.14,True
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Costco,1649.98,False
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,eBay,1896.35,False
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Newegg,1893.99,False
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,B&H,1720.05,True
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Micro Center,1762.6,True
2024-01-02,1704153600,9,Fire-Boltt Ninja Call Pro,All Electronics,Adorama,1664.49,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Amazon,16452.92,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Walmart,16560.75,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Best Buy,16698.35,False
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Target,16437.02,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Costco,15220.11,False
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,eBay,16928.03,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Newegg,14568.2,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,B&H,16498.75,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Micro Center,15175.34,True
2024-01-02,1704153600,10,Samsung Galaxy M33 5G,All Electronics,Adorama,17042.37,False
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Amazon,10533.45,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Walmart,9537.5,False
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Best Buy,8964.0,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Target,9516.38,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Costco,10550.3,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,eBay,9308.99,False
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Newegg,10294.42,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,B&H,10378.89,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Micro Center,10532.66,True
2024-01-02,1704153600,11,realme narzo 50A Prime,All Electronics,Adorama,9305.43,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Amazon,6439.74,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Walmart,5472.3,False
2024-01-02,1704153600,12,Redmi A1,All Electronics,Best Buy,6298.04,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Target,5458.96,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Costco,5888.34,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,eBay,5869.58,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Newegg,6232.21,False
2024-01-02,1704153600,12,Redmi A1,All Electronics,B&H,5389.18,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Micro Center,5651.23,True
2024-01-02,1704153600,12,Redmi A1,All Electronics,Adorama,5835.95,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Amazon,18849.96,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Walmart,20871.19,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Best Buy,19640.94,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Target,20280.87,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Costco,20755.3,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,eBay,21469.76,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Newegg,22217.85,False
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,B&H,22965.32,False
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Micro Center,20705.26,True
2024-01-02,1704153600,13,OnePlus Nord CE 2,All Electronics,Adorama,21309.47,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Amazon,1269.1,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Walmart,1189.39,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Best Buy,1213.83,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Target,1341.08,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Costco,1235.46,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,eBay,1231.0,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Newegg,1277.08,False
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,B&H,1320.31,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Micro Center,1355.74,True
2024-01-02,1704153600,14,boAt Airdopes Atom 81,All Electronics,Adorama,1363.12,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Amazon,1319.93,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Walmart,1199.45,False
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Best Buy,1377.9,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Target,1207.24,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Costco,1342.94,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,eBay,1367.7,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Newegg,1184.15,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,B&H,1269.01,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Micro Center,1364.8,True
2024-01-02,1704153600,15,boAt Airdopes 141 Bluetooth,All Electronics,Adorama,1259.71,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Amazon,380.05,False
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Walmart,424.03,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Best Buy,408.9,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Target,415.37,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Costco,396.75,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,eBay,403.22,False
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Newegg,372.94,False
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,B&H,375.85,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Micro Center,422.74,True
2024-01-02,1704153600,16,boAt BassHeads 100 in-Ear,All Electronics,Adorama,425.37,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Amazon,1178.63,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Walmart,1079.59,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Best Buy,1029.28,False
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Target,1147.07,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Costco,1034.29,False
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,eBay,1154.5,False
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Newegg,1009.08,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,B&H,1110.38,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Micro Center,1082.77,True
2024-01-02,1704153600,17,boAt Rockerz 330 Bluetooth,All Electronics,Adorama,1191.85,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Amazon,94.71,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Walmart,99.21,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Best Buy,97.3,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Target,96.57,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Costco,89.31,False
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,eBay,103.47,False
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Newegg,99.61,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,B&H,95.69,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Micro Center,97.41,True
2024-01-02,1704153600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Adorama,97.68,False
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Amazon,1957.13,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Walmart,1832.52,False
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Best Buy,2041.42,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Target,2138.01,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Costco,2178.86,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,eBay,1863.8,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Newegg,1911.04,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,B&H,1991.76,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Micro Center,2146.58,True
2024-01-02,1704153600,19,boAt Wave Call Smart,All Electronics,Adorama,2182.16,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Amazon,1147.33,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Walmart,1112.53,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Best Buy,1049.27,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Target,1068.9,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Costco,1080.0,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,eBay,1036.31,True
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Newegg,1155.77,False
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,B&H,1132.31,False
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Micro Center,1158.41,False
2024-01-02,1704153600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Adorama,1128.99,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Amazon,6046.38,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Walmart,6416.67,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Best Buy,6331.04,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Target,6000.63,False
2024-01-02,1704153600,21,Redmi A1,All Electronics,Costco,6015.49,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,eBay,5785.57,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Newegg,6326.78,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,B&H,6146.86,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Micro Center,6128.59,True
2024-01-02,1704153600,21,Redmi A1,All Electronics,Adorama,5786.95,True
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Amazon,8248.53,True
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Walmart,8353.26,True
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Best Buy,8259.47,False
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Target,9255.38,False
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Costco,9027.05,True
2024-01-02,1704153600,22,Redmi 10A,All Electronics,eBay,8969.81,False
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Newegg,8228.19,True
2024-01-02,1704153600,22,Redmi 10A,All Electronics,B&H,8184.37,False
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Micro Center,7720.11,True
2024-01-02,1704153600,22,Redmi 10A,All Electronics,Adorama,8072.39,True
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Amazon,41680.71,True
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Walmart,44017.38,True
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Best Buy,48350.03,True
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Target,43761.91,False
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Costco,45487.79,True
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,eBay,41644.88,False
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Newegg,47615.33,False
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,B&H,40881.57,True
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Micro Center,46449.73,False
2024-01-02,1704153600,23,OnePlus 11R 5G,All Electronics,Adorama,42446.52,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Amazon,28360.54,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Walmart,31917.38,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Best Buy,29591.77,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Target,31062.3,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Costco,30946.18,False
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,eBay,30471.62,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Newegg,27692.46,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,B&H,28739.46,True
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Micro Center,30602.34,False
2024-01-02,1704153600,24,OnePlus Nord 2T 5G,All Electronics,Adorama,29312.01,True
2024-01-02,1704153600,25,OnePlus Nord Buds True,All Electronics,Amazon,2661.98,False
2024-01-02,1704153600,25,OnePlus Nord Buds True,All Electronics,Walmart,2997.76,False
2024-01-02,1704153600,25,OnePlus Nord Buds True,All Electronics,Best Buy,2852.46,True
2024-01-02,1704153600,25,OnePlus Nord Buds True,All Electronics,Target,2562.9,True
